"blastomere","gini","blast"
"B2",0.487393253900265,"Blastomere B"
"B2",0.503615062773265,"Blastomere B"
"B2",0.496896072107467,"Blastomere B"
"B2",0.502496739779112,"Blastomere B"
"B2",0.505053887065603,"Blastomere B"
"B2",0.494359948006222,"Blastomere B"
"B2",0.493641570354012,"Blastomere B"
"B2",0.497304600426688,"Blastomere B"
"B2",0.507350423880459,"Blastomere B"
"B2",0.498814800828618,"Blastomere B"
"B2",0.496570545886236,"Blastomere B"
"B2",0.491792160641927,"Blastomere B"
"B2",0.505847209354167,"Blastomere B"
"B2",0.492397037214818,"Blastomere B"
"B2",0.494240677744945,"Blastomere B"
"B2",0.498930908914865,"Blastomere B"
"B2",0.509222776106612,"Blastomere B"
"B2",0.498144358698736,"Blastomere B"
"B2",0.494093817095304,"Blastomere B"
"B2",0.494784239005428,"Blastomere B"
"B2",0.494633127333559,"Blastomere B"
"B2",0.504051891873135,"Blastomere B"
"B2",0.501291489541017,"Blastomere B"
"B2",0.493562647604956,"Blastomere B"
"B2",0.498381941338906,"Blastomere B"
"B2",0.500656137419134,"Blastomere B"
"B2",0.498396633468688,"Blastomere B"
"B2",0.502510567479997,"Blastomere B"
"B2",0.500665371537525,"Blastomere B"
"B2",0.488850966210222,"Blastomere B"
"B2",0.485879408081072,"Blastomere B"
"B2",0.490790314079061,"Blastomere B"
"B2",0.504293425635353,"Blastomere B"
"B2",0.494156161473058,"Blastomere B"
"B2",0.497170741917959,"Blastomere B"
"B2",0.500820555530561,"Blastomere B"
"B2",0.50274264219088,"Blastomere B"
"B2",0.489069479406841,"Blastomere B"
"B2",0.497588957177346,"Blastomere B"
"B2",0.488344641956403,"Blastomere B"
"B2",0.490711365642743,"Blastomere B"
"B2",0.504731893386821,"Blastomere B"
"B2",0.479925467802654,"Blastomere B"
"B2",0.490213794252995,"Blastomere B"
"B2",0.488248445898157,"Blastomere B"
"B2",0.493090800110849,"Blastomere B"
"B2",0.496172412867219,"Blastomere B"
"B2",0.510558201086935,"Blastomere B"
"B2",0.49440287407383,"Blastomere B"
"B2",0.502464037948723,"Blastomere B"
"B2",0.489661256794383,"Blastomere B"
"B2",0.50507374202316,"Blastomere B"
"B2",0.496392312469109,"Blastomere B"
"B2",0.505947719502165,"Blastomere B"
"B2",0.492868983327315,"Blastomere B"
"B2",0.503516249499297,"Blastomere B"
"B2",0.495256991537662,"Blastomere B"
"B2",0.496199160612966,"Blastomere B"
"B2",0.491830191027978,"Blastomere B"
"B2",0.50544973662856,"Blastomere B"
"B2",0.521772125512483,"Blastomere B"
"B2",0.497879279002404,"Blastomere B"
"B2",0.496772339955333,"Blastomere B"
"B2",0.506584372058225,"Blastomere B"
"B2",0.495789445440657,"Blastomere B"
"B2",0.492495067251981,"Blastomere B"
"B2",0.492620003506174,"Blastomere B"
"B2",0.499758408164087,"Blastomere B"
"B2",0.495326565041651,"Blastomere B"
"B2",0.496031373630283,"Blastomere B"
"B2",0.499283403926442,"Blastomere B"
"B2",0.494333157611075,"Blastomere B"
"B2",0.496994471640465,"Blastomere B"
"B2",0.502660975858777,"Blastomere B"
"B2",0.492255047365765,"Blastomere B"
"B2",0.493928835837996,"Blastomere B"
"B2",0.487543993382674,"Blastomere B"
"B2",0.491654376889314,"Blastomere B"
"B2",0.495951019847135,"Blastomere B"
"B2",0.498841106320106,"Blastomere B"
"B2",0.500551282165299,"Blastomere B"
"B2",0.496901855783965,"Blastomere B"
"B2",0.501132904156607,"Blastomere B"
"B2",0.504781473395887,"Blastomere B"
"B2",0.48902506466308,"Blastomere B"
"B2",0.507363184394799,"Blastomere B"
"B2",0.497731760413929,"Blastomere B"
"B2",0.497186871092726,"Blastomere B"
"B2",0.496112453241622,"Blastomere B"
"B2",0.497903541496586,"Blastomere B"
"B2",0.49361502721426,"Blastomere B"
"B2",0.494113998403704,"Blastomere B"
"B2",0.501069604534132,"Blastomere B"
"B2",0.485693447374763,"Blastomere B"
"B2",0.487172375720891,"Blastomere B"
"B2",0.506708046889631,"Blastomere B"
"B2",0.489858431179353,"Blastomere B"
"B2",0.490820974460026,"Blastomere B"
"B2",0.503397552639838,"Blastomere B"
"B2",0.509588695631625,"Blastomere B"
"B2",0.501217738731566,"Blastomere B"
"B2",0.505932152820901,"Blastomere B"
"B2",0.500174039113296,"Blastomere B"
"B2",0.500722504611661,"Blastomere B"
"B2",0.494174365539963,"Blastomere B"
"B2",0.496424827423558,"Blastomere B"
"B2",0.495492368595248,"Blastomere B"
"B2",0.506032861002348,"Blastomere B"
"B2",0.496730399941581,"Blastomere B"
"B2",0.496503669606493,"Blastomere B"
"B2",0.511716101824684,"Blastomere B"
"B2",0.504202532863036,"Blastomere B"
"B2",0.500534660287075,"Blastomere B"
"B2",0.503787225656365,"Blastomere B"
"B2",0.499267614613653,"Blastomere B"
"B2",0.482722991200011,"Blastomere B"
"B2",0.503244518824447,"Blastomere B"
"B2",0.497424202829072,"Blastomere B"
"B2",0.50983136852562,"Blastomere B"
"B2",0.498744770905346,"Blastomere B"
"B2",0.497343027221808,"Blastomere B"
"B2",0.491710338985841,"Blastomere B"
"B2",0.495078269850488,"Blastomere B"
"B2",0.501311035414507,"Blastomere B"
"B2",0.499142939074301,"Blastomere B"
"B2",0.501098037388219,"Blastomere B"
"B2",0.494983628316249,"Blastomere B"
"B2",0.499895420490517,"Blastomere B"
"B2",0.486203707067278,"Blastomere B"
"B2",0.503235868203046,"Blastomere B"
"B2",0.500898978007734,"Blastomere B"
"B2",0.493137429140919,"Blastomere B"
"B2",0.509437933732861,"Blastomere B"
"B2",0.489997592652709,"Blastomere B"
"B2",0.498228144339526,"Blastomere B"
"B2",0.495237013115673,"Blastomere B"
"B2",0.504607401322792,"Blastomere B"
"B2",0.502375530572479,"Blastomere B"
"B2",0.496711115281831,"Blastomere B"
"B2",0.486653925157498,"Blastomere B"
"B2",0.507701360470564,"Blastomere B"
"B2",0.490053573248771,"Blastomere B"
"B2",0.504310761015869,"Blastomere B"
"B2",0.496271398087526,"Blastomere B"
"B2",0.487500034384546,"Blastomere B"
"B2",0.508420668751277,"Blastomere B"
"B2",0.508309998607833,"Blastomere B"
"B2",0.497359986243325,"Blastomere B"
"B2",0.509892491395343,"Blastomere B"
"B2",0.492275126190918,"Blastomere B"
"B2",0.503422847598261,"Blastomere B"
"B2",0.49095276055031,"Blastomere B"
"B2",0.490685441827318,"Blastomere B"
"B2",0.50346254126658,"Blastomere B"
"B2",0.505142273533618,"Blastomere B"
"B2",0.489301468910259,"Blastomere B"
"B2",0.498170588036437,"Blastomere B"
"B2",0.501262626767291,"Blastomere B"
"B2",0.503071068994517,"Blastomere B"
"B2",0.495715998917781,"Blastomere B"
"B2",0.496498303469086,"Blastomere B"
"B2",0.509980837190717,"Blastomere B"
"B2",0.498952076606906,"Blastomere B"
"B2",0.510596410417885,"Blastomere B"
"B2",0.499128881002353,"Blastomere B"
"B2",0.494753460960514,"Blastomere B"
"B2",0.496945467682539,"Blastomere B"
"B2",0.494045987231568,"Blastomere B"
"B2",0.495501061262042,"Blastomere B"
"B2",0.509546047386448,"Blastomere B"
"B2",0.50773742269936,"Blastomere B"
"B2",0.493107954385988,"Blastomere B"
"B2",0.502402313228045,"Blastomere B"
"B2",0.499323313331207,"Blastomere B"
"B2",0.492950035157965,"Blastomere B"
"B2",0.505891588028341,"Blastomere B"
"B2",0.493000027060031,"Blastomere B"
"B2",0.502647042419982,"Blastomere B"
"B2",0.498752603081643,"Blastomere B"
"B2",0.506729497874112,"Blastomere B"
"B2",0.504238252610109,"Blastomere B"
"B2",0.502962439297881,"Blastomere B"
"B2",0.485064579916601,"Blastomere B"
"B2",0.488087985002141,"Blastomere B"
"B2",0.496183443027052,"Blastomere B"
"B2",0.496124259835111,"Blastomere B"
"B2",0.494590072937928,"Blastomere B"
"B2",0.48661067548327,"Blastomere B"
"B2",0.487256325752381,"Blastomere B"
"B2",0.494607443254017,"Blastomere B"
"B2",0.503784725503309,"Blastomere B"
"B2",0.508560609045325,"Blastomere B"
"B2",0.498249991177579,"Blastomere B"
"B2",0.498913751861915,"Blastomere B"
"B2",0.496703596809496,"Blastomere B"
"B2",0.503200656824632,"Blastomere B"
"B2",0.492123774404257,"Blastomere B"
"B2",0.50604236348061,"Blastomere B"
"B2",0.497246514319446,"Blastomere B"
"B2",0.49475159197395,"Blastomere B"
"B2",0.492886635424524,"Blastomere B"
"B2",0.509897331969749,"Blastomere B"
"B2",0.492875082256031,"Blastomere B"
"B2",0.495344235692237,"Blastomere B"
"B2",0.494527336156674,"Blastomere B"
"B2",0.486913407115231,"Blastomere B"
"B2",0.500289455485033,"Blastomere B"
"B2",0.495492847077083,"Blastomere B"
"B2",0.493648511811987,"Blastomere B"
"B2",0.491108979556977,"Blastomere B"
"B2",0.507391873783191,"Blastomere B"
"B2",0.496069614265631,"Blastomere B"
"B2",0.491595908652315,"Blastomere B"
"B2",0.498331440862109,"Blastomere B"
"B2",0.506411203976123,"Blastomere B"
"B2",0.49578767971939,"Blastomere B"
"B2",0.500151326611553,"Blastomere B"
"B2",0.491407324444428,"Blastomere B"
"B2",0.506941830865818,"Blastomere B"
"B2",0.502738626551663,"Blastomere B"
"B2",0.492001211409027,"Blastomere B"
"B2",0.503800197355366,"Blastomere B"
"B2",0.501120954080587,"Blastomere B"
"B2",0.489380233962455,"Blastomere B"
"B2",0.501787643405222,"Blastomere B"
"B2",0.495262494706523,"Blastomere B"
"B2",0.500262002945162,"Blastomere B"
"B2",0.486411477091528,"Blastomere B"
"B2",0.506406931822858,"Blastomere B"
"B2",0.494512795146123,"Blastomere B"
"B2",0.503315653970008,"Blastomere B"
"B2",0.5123673430326,"Blastomere B"
"B2",0.497690870030074,"Blastomere B"
"B2",0.487878416492795,"Blastomere B"
"B2",0.487527316705043,"Blastomere B"
"B2",0.495906722698052,"Blastomere B"
"B2",0.504173529808654,"Blastomere B"
"B2",0.494908325433138,"Blastomere B"
"B2",0.480654146416026,"Blastomere B"
"B2",0.492509984668468,"Blastomere B"
"B2",0.493609399450823,"Blastomere B"
"B2",0.510509328431308,"Blastomere B"
"B2",0.509306291395644,"Blastomere B"
"B2",0.50228917923396,"Blastomere B"
"B2",0.50268704275522,"Blastomere B"
"B2",0.503159232435765,"Blastomere B"
"B2",0.500517861440855,"Blastomere B"
"B2",0.509399837424629,"Blastomere B"
"B2",0.502625280218435,"Blastomere B"
"B2",0.48212997032243,"Blastomere B"
"B2",0.494667830441704,"Blastomere B"
"B2",0.49245387003491,"Blastomere B"
"B2",0.499545190646204,"Blastomere B"
"B2",0.490400382297715,"Blastomere B"
"B2",0.504479851105952,"Blastomere B"
"B2",0.481268372985328,"Blastomere B"
"B2",0.497852668651283,"Blastomere B"
"B2",0.495282955183938,"Blastomere B"
"B2",0.504427496304414,"Blastomere B"
"B2",0.497108320068614,"Blastomere B"
"B2",0.493607970301652,"Blastomere B"
"B2",0.488310544914363,"Blastomere B"
"B2",0.49458150522143,"Blastomere B"
"B2",0.48916327397326,"Blastomere B"
"B2",0.505960037835151,"Blastomere B"
"B2",0.503260069946377,"Blastomere B"
"B2",0.498670980168548,"Blastomere B"
"B2",0.499856608552016,"Blastomere B"
"B2",0.495946084882,"Blastomere B"
"B2",0.49592183811287,"Blastomere B"
"B2",0.491643496051826,"Blastomere B"
"B2",0.500426500440854,"Blastomere B"
"B2",0.500865877630182,"Blastomere B"
"B2",0.487218478737741,"Blastomere B"
"B2",0.500820505462384,"Blastomere B"
"B2",0.495855866016749,"Blastomere B"
"B2",0.494534126156658,"Blastomere B"
"B2",0.502056919886829,"Blastomere B"
"B2",0.503016004727149,"Blastomere B"
"B2",0.489800131445618,"Blastomere B"
"B2",0.49544227837823,"Blastomere B"
"B2",0.499484164226497,"Blastomere B"
"B2",0.509685101580309,"Blastomere B"
"B2",0.491112909821903,"Blastomere B"
"B2",0.491355793764926,"Blastomere B"
"B2",0.497658697589828,"Blastomere B"
"B2",0.503687906537916,"Blastomere B"
"B2",0.491850794226131,"Blastomere B"
"B2",0.490720613914131,"Blastomere B"
"B2",0.49963571380193,"Blastomere B"
"B2",0.498059384608971,"Blastomere B"
"B2",0.500732914969412,"Blastomere B"
"B2",0.499949378366204,"Blastomere B"
"B2",0.49854143433053,"Blastomere B"
"B2",0.493680391459796,"Blastomere B"
"B2",0.49631603328433,"Blastomere B"
"B2",0.503534544872134,"Blastomere B"
"B2",0.510472202379266,"Blastomere B"
"B2",0.491897773028505,"Blastomere B"
"B2",0.502665734224522,"Blastomere B"
"B2",0.500514616939008,"Blastomere B"
"B2",0.493604893415709,"Blastomere B"
"B2",0.485043345701791,"Blastomere B"
"B2",0.498270012107533,"Blastomere B"
"B2",0.511749730893367,"Blastomere B"
"B2",0.508571315512842,"Blastomere B"
"B2",0.499795503984197,"Blastomere B"
"B2",0.492373992271745,"Blastomere B"
"B2",0.503743111673194,"Blastomere B"
"B2",0.495606959188039,"Blastomere B"
"B2",0.511641804892802,"Blastomere B"
"B2",0.482224156902595,"Blastomere B"
"B2",0.510530936793001,"Blastomere B"
"B2",0.495718626891412,"Blastomere B"
"B2",0.504179819179346,"Blastomere B"
"B2",0.514488313320274,"Blastomere B"
"B2",0.506518238391918,"Blastomere B"
"B2",0.492301835972963,"Blastomere B"
"B2",0.503745472374275,"Blastomere B"
"B2",0.504923500798201,"Blastomere B"
"B2",0.499204632233346,"Blastomere B"
"B2",0.500618359611008,"Blastomere B"
"B2",0.492617034588957,"Blastomere B"
"B2",0.492550246785808,"Blastomere B"
"B2",0.49301593863017,"Blastomere B"
"B2",0.498300902695456,"Blastomere B"
"B2",0.499674051999961,"Blastomere B"
"B2",0.497518491822153,"Blastomere B"
"B2",0.496535561851512,"Blastomere B"
"B2",0.504911172195627,"Blastomere B"
"B2",0.494941438853357,"Blastomere B"
"B2",0.511559107395518,"Blastomere B"
"B2",0.494662731129657,"Blastomere B"
"B2",0.493769743831915,"Blastomere B"
"B2",0.505256548089733,"Blastomere B"
"B2",0.501360106358299,"Blastomere B"
"B2",0.495681459174675,"Blastomere B"
"B2",0.509338047082046,"Blastomere B"
"B2",0.498530520487894,"Blastomere B"
"B2",0.495109755530285,"Blastomere B"
"B2",0.491908654089912,"Blastomere B"
"B2",0.493112691477457,"Blastomere B"
"B2",0.491067804426457,"Blastomere B"
"B2",0.502979348788124,"Blastomere B"
"B2",0.501436018188335,"Blastomere B"
"B2",0.499012352053078,"Blastomere B"
"B2",0.494450425236482,"Blastomere B"
"B2",0.488385002950583,"Blastomere B"
"B2",0.487956832370702,"Blastomere B"
"B2",0.494921655755125,"Blastomere B"
"B2",0.495268681680521,"Blastomere B"
"B2",0.502255666984687,"Blastomere B"
"B2",0.488282578736999,"Blastomere B"
"B2",0.501433781214227,"Blastomere B"
"B2",0.499273165729136,"Blastomere B"
"B2",0.487937522043673,"Blastomere B"
"B2",0.503601816617647,"Blastomere B"
"B2",0.50269056796801,"Blastomere B"
"B2",0.505681669701781,"Blastomere B"
"B2",0.501778846265802,"Blastomere B"
"B2",0.483819995274612,"Blastomere B"
"B2",0.49798735799314,"Blastomere B"
"B2",0.509199585638437,"Blastomere B"
"B2",0.494521175973232,"Blastomere B"
"B2",0.506052155048131,"Blastomere B"
"B2",0.490092046781962,"Blastomere B"
"B2",0.491405591282346,"Blastomere B"
"B2",0.496442326713112,"Blastomere B"
"B2",0.493774457788407,"Blastomere B"
"B2",0.499972594173903,"Blastomere B"
"B2",0.493265309367675,"Blastomere B"
"B2",0.504748281514681,"Blastomere B"
"B2",0.50175671271677,"Blastomere B"
"B2",0.482116965434795,"Blastomere B"
"B2",0.500060707725234,"Blastomere B"
"B2",0.510972992892541,"Blastomere B"
"B2",0.498311385517998,"Blastomere B"
"B2",0.501624655252228,"Blastomere B"
"B2",0.495978286776022,"Blastomere B"
"B2",0.492668695107467,"Blastomere B"
"B2",0.499173618543247,"Blastomere B"
"B2",0.482127323306121,"Blastomere B"
"B2",0.504147172451374,"Blastomere B"
"B2",0.502840473411597,"Blastomere B"
"B2",0.483701390867878,"Blastomere B"
"B2",0.499597153091469,"Blastomere B"
"B2",0.493180391656603,"Blastomere B"
"B2",0.50068203454275,"Blastomere B"
"B2",0.493453429027622,"Blastomere B"
"B2",0.50068017322257,"Blastomere B"
"B2",0.496779456997608,"Blastomere B"
"B2",0.497712397232044,"Blastomere B"
"B2",0.496377683016473,"Blastomere B"
"B2",0.508370073220546,"Blastomere B"
"B2",0.495594503562431,"Blastomere B"
"B2",0.482466104434863,"Blastomere B"
"B2",0.505006465691945,"Blastomere B"
"B2",0.505326110490909,"Blastomere B"
"B2",0.491203286260504,"Blastomere B"
"B2",0.510542333228718,"Blastomere B"
"B2",0.495820313014355,"Blastomere B"
"B2",0.493953219227216,"Blastomere B"
"B2",0.503165365235207,"Blastomere B"
"B2",0.50544666845405,"Blastomere B"
"B2",0.500257344302334,"Blastomere B"
"B2",0.496853074929136,"Blastomere B"
"B2",0.493747647959087,"Blastomere B"
"B2",0.490233655436583,"Blastomere B"
"B2",0.488217671944211,"Blastomere B"
"B2",0.495520705983327,"Blastomere B"
"B2",0.511033090240504,"Blastomere B"
"B2",0.500144156106029,"Blastomere B"
"B2",0.494168568781054,"Blastomere B"
"B2",0.503878982539778,"Blastomere B"
"B2",0.500083148679038,"Blastomere B"
"B2",0.496512396228891,"Blastomere B"
"B2",0.48783082534624,"Blastomere B"
"B2",0.512122647611211,"Blastomere B"
"B2",0.502358941548316,"Blastomere B"
"B2",0.503271527702723,"Blastomere B"
"B2",0.508139320997933,"Blastomere B"
"B2",0.495517924865672,"Blastomere B"
"B2",0.501608810805488,"Blastomere B"
"B2",0.49917651445002,"Blastomere B"
"B2",0.492011313418084,"Blastomere B"
"B2",0.50087583321056,"Blastomere B"
"B2",0.504243720738783,"Blastomere B"
"B2",0.499573088895639,"Blastomere B"
"B2",0.495246776310795,"Blastomere B"
"B2",0.503396291587093,"Blastomere B"
"B2",0.504809797947824,"Blastomere B"
"B2",0.501206547163076,"Blastomere B"
"B2",0.503058061589334,"Blastomere B"
"B2",0.499276171870518,"Blastomere B"
"B2",0.497629069855946,"Blastomere B"
"B2",0.50755073394605,"Blastomere B"
"B2",0.494329660317363,"Blastomere B"
"B2",0.499737005959581,"Blastomere B"
"B2",0.502121662209196,"Blastomere B"
"B2",0.494410320013701,"Blastomere B"
"B2",0.490341987229823,"Blastomere B"
"B2",0.48815056908092,"Blastomere B"
"B2",0.494828228630662,"Blastomere B"
"B2",0.496956685385941,"Blastomere B"
"B2",0.502142012616725,"Blastomere B"
"B2",0.512762329848181,"Blastomere B"
"B2",0.49620549300336,"Blastomere B"
"B2",0.498738181192655,"Blastomere B"
"B2",0.497513468989981,"Blastomere B"
"B2",0.503837863807318,"Blastomere B"
"B2",0.498074950124313,"Blastomere B"
"B2",0.502069128209579,"Blastomere B"
"B2",0.498934852279019,"Blastomere B"
"B2",0.501562907753707,"Blastomere B"
"B2",0.497880318485284,"Blastomere B"
"B2",0.495456586886058,"Blastomere B"
"B2",0.488179661280906,"Blastomere B"
"B2",0.50570822798595,"Blastomere B"
"B2",0.498427268519895,"Blastomere B"
"B2",0.504565022054579,"Blastomere B"
"B2",0.49671532534362,"Blastomere B"
"B2",0.505827753297079,"Blastomere B"
"B2",0.49972491957396,"Blastomere B"
"B2",0.501106161113567,"Blastomere B"
"B2",0.501451836394283,"Blastomere B"
"B2",0.494034683126922,"Blastomere B"
"B2",0.49449314861598,"Blastomere B"
"B2",0.512746797994536,"Blastomere B"
"B2",0.49271017390245,"Blastomere B"
"B2",0.49964761991451,"Blastomere B"
"B2",0.504546816607223,"Blastomere B"
"B2",0.498404230002279,"Blastomere B"
"B2",0.493211858908007,"Blastomere B"
"B2",0.500254153757423,"Blastomere B"
"B2",0.501991545868551,"Blastomere B"
"B2",0.493497733962798,"Blastomere B"
"B2",0.501236428554059,"Blastomere B"
"B2",0.491283981381509,"Blastomere B"
"B2",0.497984653752613,"Blastomere B"
"B2",0.493001510455416,"Blastomere B"
"B2",0.492733953580842,"Blastomere B"
"B2",0.493277399931132,"Blastomere B"
"B2",0.498958535023739,"Blastomere B"
"B2",0.483813153234233,"Blastomere B"
"B2",0.490435873407039,"Blastomere B"
"B2",0.493735531333503,"Blastomere B"
"B2",0.498447446164209,"Blastomere B"
"B2",0.49975655680264,"Blastomere B"
"B2",0.504166268218007,"Blastomere B"
"B2",0.500722252505843,"Blastomere B"
"B2",0.494004384659863,"Blastomere B"
"B2",0.493476607298667,"Blastomere B"
"B2",0.492202753779297,"Blastomere B"
"B2",0.504385375879047,"Blastomere B"
"B2",0.495592631336948,"Blastomere B"
"B2",0.487395936996587,"Blastomere B"
"B2",0.503839230340818,"Blastomere B"
"B2",0.49011682797175,"Blastomere B"
"B2",0.502051332996306,"Blastomere B"
"B2",0.487222003212815,"Blastomere B"
"B2",0.50242125158113,"Blastomere B"
"B2",0.494051296516268,"Blastomere B"
"B2",0.499643233393276,"Blastomere B"
"B2",0.485630247748301,"Blastomere B"
"B2",0.503435486977283,"Blastomere B"
"B2",0.480154261837822,"Blastomere B"
"B2",0.50571826747793,"Blastomere B"
"B2",0.492512440522283,"Blastomere B"
"B2",0.492707275975353,"Blastomere B"
"B2",0.498699602079069,"Blastomere B"
"B2",0.497141346436206,"Blastomere B"
"B2",0.501323635063707,"Blastomere B"
"B2",0.499177819404783,"Blastomere B"
"B2",0.495154679141964,"Blastomere B"
"B2",0.497297900568345,"Blastomere B"
"B2",0.509970097527346,"Blastomere B"
"B2",0.514454419305645,"Blastomere B"
"B2",0.504457283489094,"Blastomere B"
"B2",0.495123045349209,"Blastomere B"
"B2",0.493431922362518,"Blastomere B"
"B2",0.504415339490122,"Blastomere B"
"B2",0.50308234557102,"Blastomere B"
"B2",0.505859207387109,"Blastomere B"
"B2",0.493983884338526,"Blastomere B"
"B2",0.501730354757909,"Blastomere B"
"B2",0.489912496369366,"Blastomere B"
"B2",0.512409242498906,"Blastomere B"
"B2",0.496120485304629,"Blastomere B"
"B2",0.500541452236137,"Blastomere B"
"B2",0.507564475293375,"Blastomere B"
"B2",0.47515046408269,"Blastomere B"
"B2",0.50744703113799,"Blastomere B"
"B2",0.491708638214833,"Blastomere B"
"B2",0.501648410287153,"Blastomere B"
"B2",0.494526365112701,"Blastomere B"
"B2",0.505950623307258,"Blastomere B"
"B2",0.505133401805622,"Blastomere B"
"B2",0.492375407052164,"Blastomere B"
"B2",0.500940642715736,"Blastomere B"
"B2",0.510717017713268,"Blastomere B"
"B2",0.50171288627691,"Blastomere B"
"B2",0.501756395032935,"Blastomere B"
"B2",0.504183836826806,"Blastomere B"
"B2",0.502003139361455,"Blastomere B"
"B2",0.501353493202572,"Blastomere B"
"B2",0.499845593368296,"Blastomere B"
"B2",0.488969035068635,"Blastomere B"
"B2",0.506344993585045,"Blastomere B"
"B2",0.494673045152193,"Blastomere B"
"B2",0.509546840338318,"Blastomere B"
"B2",0.479153190413283,"Blastomere B"
"B2",0.491400215977787,"Blastomere B"
"B2",0.500673396852864,"Blastomere B"
"B2",0.504335058693054,"Blastomere B"
"B2",0.507706036987777,"Blastomere B"
"B2",0.50273152625002,"Blastomere B"
"B2",0.510215333842962,"Blastomere B"
"B2",0.494100791245349,"Blastomere B"
"B2",0.506655948239573,"Blastomere B"
"B2",0.492923827758973,"Blastomere B"
"B2",0.479196129713515,"Blastomere B"
"B2",0.495128876486349,"Blastomere B"
"B2",0.505621569532806,"Blastomere B"
"B2",0.514897138254873,"Blastomere B"
"B2",0.488810718749187,"Blastomere B"
"B2",0.484664647449637,"Blastomere B"
"B2",0.494929864165472,"Blastomere B"
"B2",0.499631212041385,"Blastomere B"
"B2",0.506041808622167,"Blastomere B"
"B2",0.474738473491472,"Blastomere B"
"B2",0.489712657634216,"Blastomere B"
"B2",0.500831828122314,"Blastomere B"
"B2",0.509610847771527,"Blastomere B"
"B2",0.499011388966748,"Blastomere B"
"B2",0.498540683294362,"Blastomere B"
"B2",0.492442892719507,"Blastomere B"
"B2",0.498087307447079,"Blastomere B"
"B2",0.497091672108514,"Blastomere B"
"B2",0.493769179680794,"Blastomere B"
"B2",0.508761830203652,"Blastomere B"
"B2",0.495576558455069,"Blastomere B"
"B2",0.496583279685292,"Blastomere B"
"B2",0.49814897920179,"Blastomere B"
"B2",0.49367336898082,"Blastomere B"
"B2",0.483319265582108,"Blastomere B"
"B2",0.499367922735487,"Blastomere B"
"B2",0.505536364356565,"Blastomere B"
"B2",0.497707379986028,"Blastomere B"
"B2",0.509125935014004,"Blastomere B"
"B2",0.508311114587634,"Blastomere B"
"B2",0.495585079471937,"Blastomere B"
"B2",0.497943949184307,"Blastomere B"
"B2",0.48926442627881,"Blastomere B"
"B2",0.501509317750002,"Blastomere B"
"B2",0.502002779072089,"Blastomere B"
"B2",0.500894408602886,"Blastomere B"
"B2",0.499418012585254,"Blastomere B"
"B2",0.50049947071143,"Blastomere B"
"B2",0.491985790174214,"Blastomere B"
"B2",0.496047410023962,"Blastomere B"
"B2",0.493908009204616,"Blastomere B"
"B2",0.488983683190485,"Blastomere B"
"B2",0.503150191495325,"Blastomere B"
"B2",0.493267999740502,"Blastomere B"
"B2",0.501373582412301,"Blastomere B"
"B2",0.503051239564692,"Blastomere B"
"B2",0.502765108987017,"Blastomere B"
"B2",0.507908347988502,"Blastomere B"
"B2",0.502255268765413,"Blastomere B"
"B2",0.501910851385803,"Blastomere B"
"B2",0.48680434042438,"Blastomere B"
"B2",0.502243225644116,"Blastomere B"
"B2",0.503387464505074,"Blastomere B"
"B2",0.490097372587609,"Blastomere B"
"B2",0.485723257238539,"Blastomere B"
"B2",0.511676143776368,"Blastomere B"
"B2",0.50318456054867,"Blastomere B"
"B2",0.504100512210623,"Blastomere B"
"B2",0.488855155990543,"Blastomere B"
"B2",0.494218475351388,"Blastomere B"
"B2",0.487621730406152,"Blastomere B"
"B2",0.501462113405309,"Blastomere B"
"B2",0.501929650484563,"Blastomere B"
"B2",0.492831403171652,"Blastomere B"
"B2",0.508336305252588,"Blastomere B"
"B2",0.48829736036391,"Blastomere B"
"B2",0.491306070647288,"Blastomere B"
"B2",0.503132113483743,"Blastomere B"
"B2",0.501796558553324,"Blastomere B"
"B2",0.502584642152001,"Blastomere B"
"B2",0.494177834743023,"Blastomere B"
"B2",0.504188232910526,"Blastomere B"
"B2",0.505649816208189,"Blastomere B"
"B2",0.498539479689639,"Blastomere B"
"B2",0.495404267802604,"Blastomere B"
"B2",0.49690662639662,"Blastomere B"
"B2",0.489917316977576,"Blastomere B"
"B2",0.494762284451727,"Blastomere B"
"B2",0.493597551130112,"Blastomere B"
"B2",0.492337937293344,"Blastomere B"
"B2",0.504787311281976,"Blastomere B"
"B2",0.505212311800753,"Blastomere B"
"B2",0.503779929986144,"Blastomere B"
"B2",0.511940108996512,"Blastomere B"
"B2",0.492057466883192,"Blastomere B"
"B2",0.502638953790274,"Blastomere B"
"B2",0.491797138619747,"Blastomere B"
"B2",0.506131959208173,"Blastomere B"
"B2",0.488320561097783,"Blastomere B"
"B2",0.504474159780604,"Blastomere B"
"B2",0.490745617894574,"Blastomere B"
"B2",0.500405078397746,"Blastomere B"
"B2",0.495341408410299,"Blastomere B"
"B2",0.48643380303813,"Blastomere B"
"B2",0.502643915950847,"Blastomere B"
"B2",0.502811102832189,"Blastomere B"
"B2",0.488069065244316,"Blastomere B"
"B2",0.499381902507903,"Blastomere B"
"B2",0.511964517992482,"Blastomere B"
"B2",0.488698887235698,"Blastomere B"
"B2",0.48322355406929,"Blastomere B"
"B2",0.49724134486989,"Blastomere B"
"B2",0.49430216788764,"Blastomere B"
"B2",0.513243166607261,"Blastomere B"
"B2",0.509369595242736,"Blastomere B"
"B2",0.498307294062034,"Blastomere B"
