"blastomere","node","support"
"B1",412475,2
"B1",412476,4
"B1",412477,8
"B1",412478,3
"B1",412479,10
"B1",412480,3
"B1",412481,1
"B1",412482,0
"B1",412483,5
"B1",412484,3
"B1",412485,1
"B1",412486,7
"B1",412487,12
"B1",412488,5
"B1",412489,3
"B1",412490,5
"B1",412491,0
"B1",412492,3
"B1",412493,13
"B1",412494,10
"B1",412495,7
"B1",412496,11
"B1",412497,10
"B1",412498,8
"B1",412499,0
"B1",412500,6
"B1",412501,18
"B1",412502,1
"B1",412503,4
"B1",412504,17
"B1",412505,12
"B1",412506,5
"B1",412507,7
"B1",412508,15
"B1",412509,1
"B1",412510,9
"B1",412511,2
"B1",412512,7
"B1",412513,10
"B1",412514,9
"B1",412515,0
"B1",412516,11
"B1",412517,2
"B1",412518,6
"B1",412519,15
"B1",412520,11
"B1",412521,6
"B1",412522,2
"B1",412523,1
"B1",412524,7
"B1",412525,1
"B1",412526,1
"B1",412527,0
"B1",412528,0
"B1",412529,4
"B1",412530,1
"B1",412531,4
"B1",412532,4
"B1",412533,0
"B1",412534,7
"B1",412535,10
"B1",412536,0
"B1",412537,0
"B1",412538,1
"B1",412539,12
"B1",412540,4
"B1",412541,3
"B1",412542,0
"B1",412543,0
"B1",412544,0
"B1",412545,0
"B1",412546,6
"B1",412547,0
"B1",412548,8
"B1",412549,0
"B1",412550,3
"B1",412551,1
"B1",412552,5
"B1",412553,4
"B1",412554,3
"B1",412555,3
"B1",412556,0
"B1",412557,0
"B1",412558,0
"B1",412559,1
"B1",412560,1
"B1",412561,6
"B1",412562,1
"B1",412563,0
"B1",412564,0
"B1",412565,0
"B1",412566,0
"B1",412567,2
"B1",412568,0
"B1",412569,3
"B1",412570,4
"B1",412571,2
"B1",412572,0
"B1",412573,2
"B1",412574,9
"B1",412575,0
"B1",412576,3
"B1",412577,1
"B1",412578,1
"B1",412579,9
"B1",412580,3
"B1",412581,2
"B1",412582,5
"B1",412583,10
"B1",412584,3
"B1",412585,7
"B1",412586,2
"B1",412587,0
"B1",412588,0
"B1",412589,0
"B1",412590,5
"B1",412591,5
"B1",412592,2
"B1",412593,3
"B1",412594,0
"B1",412595,7
"B1",412596,0
"B1",412597,2
"B1",412598,6
"B1",412599,1
"B1",412600,1
"B1",412601,1
"B1",412602,5
"B1",412603,5
"B1",412604,1
"B1",412605,6
"B1",412606,6
"B1",412607,7
"B1",412608,4
"B1",412609,7
"B1",412610,7
"B1",412611,3
"B1",412612,2
"B1",412613,2
"B1",412614,3
"B1",412615,0
"B1",412616,7
"B1",412617,4
"B1",412618,0
"B1",412619,0
"B1",412620,1
"B1",412621,7
"B1",412622,4
"B1",412623,2
"B1",412624,5
"B1",412625,2
"B1",412626,3
"B1",412627,1
"B1",412628,9
"B1",412629,9
"B1",412630,6
"B1",412631,2
"B1",412632,1
"B1",412633,2
"B1",412634,9
"B1",412635,0
"B1",412636,0
"B1",412637,0
"B1",412638,4
"B1",412639,0
"B1",412640,0
"B1",412641,0
"B1",412642,2
"B1",412643,2
"B1",412644,2
"B1",412645,1
"B1",412646,5
"B1",412647,1
"B1",412648,1
"B1",412649,4
"B1",412650,0
"B1",412651,4
"B1",412652,3
"B1",412653,2
"B1",412654,5
"B1",412655,3
"B1",412656,6
"B1",412657,0
"B1",412658,2
"B1",412659,9
"B1",412660,5
"B1",412661,1
"B1",412662,8
"B1",412663,0
"B1",412664,0
"B1",412665,2
"B1",412666,5
"B1",412667,7
"B1",412668,5
"B1",412669,9
"B1",412670,7
"B1",412671,2
"B1",412672,3
"B1",412673,1
"B1",412674,10
"B1",412675,3
"B1",412676,8
"B1",412677,7
"B1",412678,2
"B1",412679,1
"B1",412680,9
"B1",412681,9
"B1",412682,5
"B1",412683,0
"B1",412684,6
"B1",412685,1
"B1",412686,0
"B1",412687,0
"B1",412688,2
"B1",412689,1
"B1",412690,3
"B1",412691,7
"B1",412692,1
"B1",412693,7
"B1",412694,3
"B1",412695,4
"B1",412696,0
"B1",412697,0
"B1",412698,0
"B1",412699,4
"B1",412700,8
"B1",412701,5
"B1",412702,12
"B1",412703,2
"B1",412704,12
"B1",412705,5
"B1",412706,14
"B1",412707,13
"B1",412708,3
"B1",412709,0
"B1",412710,2
"B1",412711,6
"B1",412712,11
"B1",412713,16
"B1",412714,1
"B1",412715,0
"B1",412716,2
"B1",412717,8
"B1",412718,3
"B1",412719,3
"B1",412720,5
"B1",412721,2
"B1",412722,2
"B1",412723,3
"B1",412724,6
"B1",412725,0
"B1",412726,2
"B1",412727,0
"B1",412728,0
"B1",412729,0
"B1",412730,0
"B1",412731,0
"B1",412732,1
"B1",412733,2
"B1",412734,4
"B1",412735,10
"B1",412736,2
"B1",412737,1
"B1",412738,3
"B1",412739,6
"B1",412740,6
"B1",412741,1
"B1",412742,12
"B1",412743,2
"B1",412744,2
"B1",412745,10
"B1",412746,0
"B1",412747,5
"B1",412748,6
"B1",412749,8
"B1",412750,10
"B1",412751,5
"B1",412752,4
"B1",412753,10
"B1",412754,2
"B1",412755,14
"B1",412756,7
"B1",412757,6
"B1",412758,9
"B1",412759,0
"B1",412760,4
"B1",412761,2
"B1",412762,5
"B1",412763,2
"B1",412764,0
"B1",412765,2
"B1",412766,0
"B1",412767,1
"B1",412768,5
"B1",412769,0
"B1",412770,0
"B1",412771,0
"B1",412772,10
"B1",412773,0
"B1",412774,6
"B1",412775,0
"B1",412776,4
"B1",412777,10
"B1",412778,14
"B1",412779,9
"B1",412780,4
"B1",412781,5
"B1",412782,11
"B1",412783,0
"B1",412784,2
"B1",412785,1
"B1",412786,3
"B1",412787,5
"B1",412788,11
"B1",412789,5
"B1",412790,1
"B1",412791,4
"B1",412792,4
"B1",412793,5
"B1",412794,1
"B1",412795,0
"B1",412796,0
"B1",412797,16
"B1",412798,6
"B1",412799,4
"B1",412800,0
"B1",412801,6
"B1",412802,0
"B1",412803,0
"B1",412804,0
"B1",412805,0
"B1",412806,0
"B1",412807,0
"B1",412808,2
"B1",412809,1
"B1",412810,0
"B1",412811,6
"B1",412812,1
"B1",412813,6
"B1",412814,4
"B1",412815,5
"B1",412816,1
"B1",412817,2
"B1",412818,2
"B1",412819,6
"B1",412820,2
"B1",412821,0
"B1",412822,0
"B1",412823,0
"B1",412824,0
"B1",412825,0
"B1",412826,9
"B1",412827,0
"B1",412828,0
"B1",412829,7
"B1",412830,5
"B1",412831,0
"B1",412832,1
"B1",412833,1
"B1",412834,1
"B1",412835,4
"B1",412836,1
"B1",412837,2
"B1",412838,4
"B1",412839,1
"B1",412840,3
"B1",412841,3
"B1",412842,2
"B1",412843,7
"B1",412844,4
"B1",412845,1
"B1",412846,8
"B1",412847,3
"B1",412848,6
"B1",412849,7
"B1",412850,5
"B1",412851,9
"B1",412852,10
"B1",412853,7
"B1",412854,6
"B1",412855,17
"B1",412856,10
"B1",412857,4
"B1",412858,2
"B1",412859,14
"B1",412860,7
"B1",412861,4
"B1",412862,9
"B1",412863,12
"B1",412864,4
"B1",412865,5
"B1",412866,0
"B1",412867,1
"B1",412868,1
"B1",412869,4
"B1",412870,6
"B1",412871,8
"B1",412872,6
"B1",412873,5
"B1",412874,15
"B1",412875,1
"B1",412876,3
"B1",412877,0
"B1",412878,2
"B1",412879,5
"B1",412880,2
"B1",412881,1
"B1",412882,1
"B1",412883,7
"B1",412884,4
"B1",412885,2
"B1",412886,1
"B1",412887,4
"B1",412888,8
"B1",412889,1
"B1",412890,6
"B1",412891,4
"B1",412892,0
"B1",412893,0
"B1",412894,0
"B1",412895,8
"B1",412896,3
"B1",412897,2
"B1",412898,6
"B1",412899,2
"B1",412900,3
"B1",412901,1
"B1",412902,0
"B1",412903,6
"B1",412904,0
"B1",412905,8
"B1",412906,4
"B1",412907,9
"B1",412908,2
"B1",412909,0
"B1",412910,0
"B1",412911,9
"B1",412912,6
"B1",412913,1
"B1",412914,6
"B1",412915,0
"B1",412916,8
"B1",412917,5
"B1",412918,7
"B1",412919,8
"B1",412920,9
"B1",412921,8
"B1",412922,5
"B1",412923,9
"B1",412924,9
"B1",412925,9
"B1",412926,5
"B1",412927,16
"B1",412928,9
"B1",412929,1
"B1",412930,0
"B1",412931,4
"B1",412932,4
"B1",412933,4
"B1",412934,20
"B1",412935,17
"B1",412936,5
"B1",412937,1
"B1",412938,0
"B1",412939,3
"B1",412940,3
"B1",412941,1
"B1",412942,2
"B1",412943,4
"B1",412944,2
"B1",412945,13
"B1",412946,10
"B1",412947,20
"B1",412948,3
"B1",412949,12
"B1",412950,2
"B1",412951,7
"B1",412952,6
"B1",412953,8
"B1",412954,0
"B1",412955,0
"B1",412956,4
"B1",412957,3
"B1",412958,0
"B1",412959,0
"B1",412960,3
"B1",412961,1
"B1",412962,3
"B1",412963,6
"B1",412964,0
"B1",412965,9
"B1",412966,7
"B1",412967,4
"B1",412968,2
"B1",412969,6
"B1",412970,7
"B1",412971,4
"B1",412972,0
"B1",412973,1
"B1",412974,0
"B1",412975,3
"B1",412976,0
"B1",412977,0
"B1",412978,3
"B1",412979,2
"B1",412980,5
"B1",412981,1
"B1",412982,1
"B1",412983,0
"B1",412984,5
"B1",412985,6
"B1",412986,2
"B1",412987,7
"B1",412988,1
"B1",412989,3
"B1",412990,0
"B1",412991,4
"B1",412992,6
"B1",412993,0
"B1",412994,6
"B1",412995,4
"B1",412996,2
"B1",412997,1
"B1",412998,3
"B1",412999,4
"B1",413000,5
"B1",413001,11
"B1",413002,3
"B1",413003,1
"B1",413004,4
"B1",413005,2
"B1",413006,1
"B1",413007,3
"B1",413008,9
"B1",413009,0
"B1",413010,1
"B1",413011,3
"B1",413012,6
"B1",413013,4
"B1",413014,1
"B1",413015,3
"B1",413016,8
"B1",413017,1
"B1",413018,3
"B1",413019,5
"B1",413020,0
"B1",413021,1
"B1",413022,3
"B1",413023,0
"B1",413024,0
"B1",413025,4
"B1",413026,0
"B1",413027,1
"B1",413028,6
"B1",413029,0
"B1",413030,2
"B1",413031,2
"B1",413032,0
"B1",413033,9
"B1",413034,4
"B1",413035,2
"B1",413036,6
"B1",413037,0
"B1",413038,3
"B1",413039,3
"B1",413040,0
"B1",413041,0
"B1",413042,1
"B1",413043,4
"B1",413044,0
"B1",413045,1
"B1",413046,2
"B1",413047,2
"B1",413048,4
"B1",413049,2
"B1",413050,7
"B1",413051,4
"B1",413052,8
"B1",413053,7
"B1",413054,5
"B1",413055,0
"B1",413056,3
"B1",413057,4
"B1",413058,2
"B1",413059,5
"B1",413060,0
"B1",413061,1
"B1",413062,8
"B1",413063,0
"B1",413064,1
"B1",413065,1
"B1",413066,5
"B1",413067,6
"B1",413068,2
"B1",413069,1
"B1",413070,0
"B1",413071,0
"B1",413072,2
"B1",413073,3
"B1",413074,0
"B1",413075,4
"B1",413076,8
"B1",413077,0
"B1",413078,0
"B1",413079,0
"B1",413080,0
"B1",413081,1
"B1",413082,5
"B1",413083,0
"B1",413084,0
"B1",413085,2
"B1",413086,0
"B1",413087,0
"B1",413088,6
"B1",413089,7
"B1",413090,6
"B1",413091,13
"B1",413092,3
"B1",413093,10
"B1",413094,11
"B1",413095,1
"B1",413096,3
"B1",413097,2
"B1",413098,0
"B1",413099,3
"B1",413100,1
"B1",413101,1
"B1",413102,6
"B1",413103,3
"B1",413104,6
"B1",413105,1
"B1",413106,5
"B1",413107,4
"B1",413108,4
"B1",413109,1
"B1",413110,0
"B1",413111,2
"B1",413112,1
"B1",413113,1
"B1",413114,3
"B1",413115,4
"B1",413116,4
"B1",413117,5
"B1",413118,3
"B1",413119,1
"B1",413120,0
"B1",413121,0
"B1",413122,0
"B1",413123,0
"B1",413124,1
"B1",413125,2
"B1",413126,1
"B1",413127,3
"B1",413128,0
"B1",413129,5
"B1",413130,4
"B1",413131,6
"B1",413132,0
"B1",413133,0
"B1",413134,0
"B1",413135,0
"B1",413136,4
"B1",413137,0
"B1",413138,4
"B1",413139,1
"B1",413140,9
"B1",413141,5
"B1",413142,4
"B1",413143,0
"B1",413144,0
"B1",413145,6
"B1",413146,6
"B1",413147,1
"B1",413148,0
"B1",413149,4
"B1",413150,5
"B1",413151,5
"B1",413152,2
"B1",413153,2
"B1",413154,6
"B1",413155,0
"B1",413156,0
"B1",413157,5
"B1",413158,7
"B1",413159,2
"B1",413160,3
"B1",413161,5
"B1",413162,2
"B1",413163,8
"B1",413164,5
"B1",413165,2
"B1",413166,0
"B1",413167,6
"B1",413168,7
"B1",413169,5
"B1",413170,0
"B1",413171,6
"B1",413172,1
"B1",413173,6
"B1",413174,7
"B1",413175,6
"B1",413176,8
"B1",413177,1
"B1",413178,0
"B1",413179,1
"B1",413180,0
"B1",413181,6
"B1",413182,0
"B1",413183,9
"B1",413184,6
"B1",413185,9
"B1",413186,6
"B1",413187,0
"B1",413188,7
"B1",413189,6
"B1",413190,1
"B1",413191,4
"B1",413192,5
"B1",413193,1
"B1",413194,3
"B1",413195,6
"B1",413196,3
"B1",413197,0
"B1",413198,0
"B1",413199,0
"B1",413200,9
"B1",413201,6
"B1",413202,0
"B1",413203,3
"B1",413204,4
"B1",413205,3
"B1",413206,2
"B1",413207,5
"B1",413208,3
"B1",413209,3
"B1",413210,11
"B1",413211,8
"B1",413212,3
"B1",413213,0
"B1",413214,0
"B1",413215,0
"B1",413216,1
"B1",413217,3
"B1",413218,3
"B1",413219,3
"B1",413220,0
"B1",413221,2
"B1",413222,3
"B1",413223,1
"B1",413224,2
"B1",413225,3
"B1",413226,3
"B1",413227,0
"B1",413228,3
"B1",413229,0
"B1",413230,1
"B1",413231,5
"B1",413232,7
"B1",413233,5
"B1",413234,4
"B1",413235,1
"B1",413236,0
"B1",413237,1
"B1",413238,1
"B1",413239,2
"B1",413240,2
"B1",413241,5
"B1",413242,1
"B1",413243,0
"B1",413244,0
"B1",413245,1
"B1",413246,5
"B1",413247,3
"B1",413248,0
"B1",413249,0
"B1",413250,4
"B1",413251,6
"B1",413252,1
"B1",413253,7
"B1",413254,5
"B1",413255,4
"B1",413256,1
"B1",413257,0
"B1",413258,8
"B1",413259,1
"B1",413260,6
"B1",413261,3
"B1",413262,0
"B1",413263,3
"B1",413264,2
"B1",413265,0
"B1",413266,9
"B1",413267,4
"B1",413268,4
"B1",413269,0
"B1",413270,2
"B1",413271,4
"B1",413272,4
"B1",413273,3
"B1",413274,8
"B1",413275,0
"B1",413276,1
"B1",413277,0
"B1",413278,0
"B1",413279,1
"B1",413280,0
"B1",413281,2
"B1",413282,3
"B1",413283,13
"B1",413284,6
"B1",413285,8
"B1",413286,6
"B1",413287,0
"B1",413288,4
"B1",413289,6
"B1",413290,0
"B1",413291,0
"B1",413292,4
"B1",413293,3
"B1",413294,1
"B1",413295,4
"B1",413296,9
"B1",413297,3
"B1",413298,0
"B1",413299,0
"B1",413300,0
"B1",413301,0
"B1",413302,0
"B1",413303,0
"B1",413304,0
"B1",413305,10
"B1",413306,0
"B1",413307,5
"B1",413308,4
"B1",413309,4
"B1",413310,9
"B1",413311,5
"B1",413312,0
"B1",413313,1
"B1",413314,4
"B1",413315,0
"B1",413316,6
"B1",413317,2
"B1",413318,3
"B1",413319,5
"B1",413320,0
"B1",413321,4
"B1",413322,2
"B1",413323,5
"B1",413324,9
"B1",413325,7
"B1",413326,4
"B1",413327,2
"B1",413328,4
"B1",413329,1
"B1",413330,1
"B1",413331,4
"B1",413332,4
"B1",413333,3
"B1",413334,1
"B1",413335,9
"B1",413336,4
"B1",413337,0
"B1",413338,4
"B1",413339,1
"B1",413340,0
"B1",413341,1
"B1",413342,3
"B1",413343,6
"B1",413344,2
"B1",413345,0
"B1",413346,0
"B1",413347,0
"B1",413348,0
"B1",413349,3
"B1",413350,0
"B1",413351,0
"B1",413352,6
"B1",413353,3
"B1",413354,4
"B1",413355,3
"B1",413356,0
"B1",413357,2
"B1",413358,3
"B1",413359,5
"B1",413360,9
"B1",413361,9
"B1",413362,3
"B1",413363,4
"B1",413364,0
"B1",413365,3
"B1",413366,0
"B1",413367,1
"B1",413368,0
"B1",413369,2
"B1",413370,0
"B1",413371,0
"B1",413372,1
"B1",413373,0
"B1",413374,0
"B1",413375,2
"B1",413376,0
"B1",413377,2
"B1",413378,8
"B1",413379,3
"B1",413380,5
"B1",413381,1
"B1",413382,6
"B1",413383,4
"B1",413384,2
"B1",413385,5
"B1",413386,3
"B1",413387,3
"B1",413388,4
"B1",413389,1
"B1",413390,1
"B1",413391,1
"B1",413392,4
"B1",413393,5
"B1",413394,2
"B1",413395,0
"B1",413396,5
"B1",413397,0
"B1",413398,5
"B1",413399,1
"B1",413400,0
"B1",413401,4
"B1",413402,8
"B1",413403,2
"B1",413404,6
"B1",413405,3
"B1",413406,0
"B1",413407,0
"B1",413408,2
"B1",413409,4
"B1",413410,4
"B1",413411,2
"B1",413412,1
"B1",413413,10
"B1",413414,3
"B1",413415,0
"B1",413416,4
"B1",413417,1
"B1",413418,0
"B1",413419,1
"B1",413420,6
"B1",413421,3
"B1",413422,0
"B1",413423,0
"B1",413424,0
"B1",413425,0
"B1",413426,3
"B1",413427,6
"B1",413428,7
"B1",413429,4
"B1",413430,2
"B1",413431,3
"B1",413432,2
"B1",413433,3
"B1",413434,0
"B1",413435,8
"B1",413436,8
"B1",413437,4
"B1",413438,6
"B1",413439,3
"B1",413440,4
"B1",413441,1
"B1",413442,1
"B1",413443,0
"B1",413444,0
"B1",413445,3
"B1",413446,2
"B1",413447,4
"B1",413448,3
"B1",413449,3
"B1",413450,3
"B1",413451,1
"B1",413452,1
"B1",413453,6
"B1",413454,0
"B1",413455,1
"B1",413456,0
"B1",413457,1
"B1",413458,1
"B1",413459,9
"B1",413460,1
"B1",413461,4
"B1",413462,3
"B1",413463,1
"B1",413464,3
"B1",413465,7
"B1",413466,2
"B1",413467,5
"B1",413468,6
"B1",413469,3
"B1",413470,7
"B1",413471,5
"B1",413472,5
"B1",413473,0
"B1",413474,0
"B1",413475,0
"B1",413476,0
"B1",413477,0
"B1",413478,0
"B1",413479,0
"B1",413480,1
"B1",413481,0
"B1",413482,4
"B1",413483,1
"B1",413484,6
"B1",413485,0
"B1",413486,1
"B1",413487,0
"B1",413488,9
"B1",413489,6
"B1",413490,7
"B1",413491,1
"B1",413492,8
"B1",413493,1
"B1",413494,0
"B1",413495,0
"B1",413496,1
"B1",413497,6
"B1",413498,8
"B1",413499,1
"B1",413500,10
"B1",413501,12
"B1",413502,4
"B1",413503,3
"B1",413504,3
"B1",413505,15
"B1",413506,2
"B1",413507,1
"B1",413508,4
"B1",413509,5
"B1",413510,2
"B1",413511,0
"B1",413512,0
"B1",413513,2
"B1",413514,0
"B1",413515,0
"B1",413516,1
"B1",413517,5
"B1",413518,4
"B1",413519,6
"B1",413520,2
"B1",413521,1
"B1",413522,7
"B1",413523,1
"B1",413524,3
"B1",413525,2
"B1",413526,3
"B1",413527,6
"B1",413528,3
"B1",413529,4
"B1",413530,3
"B1",413531,3
"B1",413532,4
"B1",413533,1
"B1",413534,6
"B1",413535,0
"B1",413536,6
"B1",413537,13
"B1",413538,12
"B1",413539,4
"B1",413540,0
"B1",413541,0
"B1",413542,7
"B1",413543,7
"B1",413544,2
"B1",413545,3
"B1",413546,9
"B1",413547,6
"B1",413548,18
"B1",413549,10
"B1",413550,11
"B1",413551,16
"B1",413552,7
"B1",413553,4
"B1",413554,10
"B1",413555,0
"B1",413556,7
"B1",413557,1
"B1",413558,6
"B1",413559,13
"B1",413560,2
"B1",413561,0
"B1",413562,1
"B1",413563,2
"B1",413564,0
"B1",413565,10
"B1",413566,5
"B1",413567,3
"B1",413568,4
"B1",413569,1
"B1",413570,5
"B1",413571,7
"B1",413572,6
"B1",413573,7
"B1",413574,0
"B1",413575,0
"B1",413576,2
"B1",413577,0
"B1",413578,9
"B1",413579,2
"B1",413580,1
"B1",413581,0
"B1",413582,6
"B1",413583,5
"B1",413584,4
"B1",413585,3
"B1",413586,6
"B1",413587,1
"B1",413588,3
"B1",413589,0
"B1",413590,4
"B1",413591,3
"B1",413592,1
"B1",413593,0
"B1",413594,6
"B1",413595,2
"B1",413596,4
"B1",413597,5
"B1",413598,8
"B1",413599,5
"B1",413600,2
"B1",413601,4
"B1",413602,9
"B1",413603,12
"B1",413604,3
"B1",413605,14
"B1",413606,6
"B1",413607,6
"B1",413608,1
"B1",413609,0
"B1",413610,1
"B1",413611,0
"B1",413612,1
"B1",413613,3
"B1",413614,0
"B1",413615,1
"B1",413616,1
"B1",413617,8
"B1",413618,6
"B1",413619,9
"B1",413620,2
"B1",413621,0
"B1",413622,0
"B1",413623,3
"B1",413624,2
"B1",413625,0
"B1",413626,0
"B1",413627,1
"B1",413628,8
"B1",413629,2
"B1",413630,7
"B1",413631,5
"B1",413632,4
"B1",413633,3
"B1",413634,0
"B1",413635,0
"B1",413636,14
"B1",413637,4
"B1",413638,14
"B1",413639,17
"B1",413640,5
"B1",413641,7
"B1",413642,5
"B1",413643,2
"B1",413644,2
"B1",413645,3
"B1",413646,7
"B1",413647,7
"B1",413648,0
"B1",413649,4
"B1",413650,3
"B1",413651,7
"B1",413652,3
"B1",413653,3
"B1",413654,14
"B1",413655,6
"B1",413656,3
"B1",413657,8
"B1",413658,9
"B1",413659,1
"B1",413660,9
"B1",413661,6
"B1",413662,3
"B1",413663,0
"B1",413664,10
"B1",413665,2
"B1",413666,5
"B1",413667,6
"B1",413668,8
"B1",413669,4
"B1",413670,3
"B1",413671,11
"B1",413672,6
"B1",413673,6
"B1",413674,8
"B1",413675,3
"B1",413676,2
"B1",413677,0
"B1",413678,0
"B1",413679,0
"B1",413680,5
"B1",413681,4
"B1",413682,0
"B1",413683,0
"B1",413684,2
"B1",413685,4
"B1",413686,7
"B1",413687,0
"B1",413688,13
"B1",413689,6
"B1",413690,9
"B1",413691,2
"B1",413692,3
"B1",413693,6
"B1",413694,4
"B1",413695,4
"B1",413696,16
"B1",413697,2
"B1",413698,1
"B1",413699,0
"B1",413700,0
"B1",413701,3
"B1",413702,1
"B1",413703,5
"B1",413704,2
"B1",413705,10
"B1",413706,2
"B1",413707,12
"B1",413708,3
"B1",413709,10
"B1",413710,3
"B1",413711,1
"B1",413712,5
"B1",413713,6
"B1",413714,6
"B1",413715,4
"B1",413716,14
"B1",413717,7
"B1",413718,2
"B1",413719,0
"B1",413720,7
"B1",413721,4
"B1",413722,10
"B1",413723,4
"B1",413724,5
"B1",413725,2
"B1",413726,10
"B1",413727,3
"B1",413728,10
"B1",413729,7
"B1",413730,1
"B1",413731,1
"B1",413732,9
"B1",413733,4
"B1",413734,3
"B1",413735,0
"B1",413736,0
"B1",413737,2
"B1",413738,7
"B1",413739,11
"B1",413740,0
"B1",413741,8
"B1",413742,0
"B1",413743,2
"B1",413744,9
"B1",413745,2
"B1",413746,0
"B1",413747,0
"B1",413748,4
"B1",413749,8
"B1",413750,2
"B1",413751,1
"B1",413752,2
"B1",413753,2
"B1",413754,0
"B1",413755,0
"B1",413756,7
"B1",413757,7
"B1",413758,1
"B1",413759,1
"B1",413760,2
"B1",413761,5
"B1",413762,3
"B1",413763,2
"B1",413764,7
"B1",413765,5
"B1",413766,3
"B1",413767,8
"B1",413768,10
"B1",413769,4
"B1",413770,5
"B1",413771,2
"B1",413772,3
"B1",413773,9
"B1",413774,1
"B1",413775,13
"B1",413776,6
"B1",413777,4
"B1",413778,1
"B1",413779,7
"B1",413780,0
"B1",413781,6
"B1",413782,1
"B1",413783,10
"B1",413784,6
"B1",413785,3
"B1",413786,1
"B1",413787,2
"B1",413788,1
"B1",413789,1
"B1",413790,2
"B1",413791,0
"B1",413792,8
"B1",413793,1
"B1",413794,4
"B1",413795,8
"B1",413796,13
"B1",413797,10
"B1",413798,8
"B1",413799,0
"B1",413800,3
"B1",413801,0
"B1",413802,8
"B1",413803,0
"B1",413804,1
"B1",413805,1
"B1",413806,0
"B1",413807,3
"B1",413808,6
"B1",413809,2
"B1",413810,2
"B1",413811,2
"B1",413812,3
"B1",413813,4
"B1",413814,4
"B1",413815,1
"B1",413816,6
"B1",413817,8
"B1",413818,2
"B1",413819,3
"B1",413820,2
"B1",413821,8
"B1",413822,7
"B1",413823,5
"B1",413824,0
"B1",413825,18
"B1",413826,3
"B1",413827,0
"B1",413828,1
"B1",413829,1
"B1",413830,1
"B1",413831,12
"B1",413832,8
"B1",413833,7
"B1",413834,9
"B1",413835,15
"B1",413836,11
"B1",413837,17
"B1",413838,4
"B1",413839,15
"B1",413840,1
"B1",413841,8
"B1",413842,7
"B1",413843,12
"B1",413844,1
"B1",413845,4
"B1",413846,3
"B1",413847,18
"B1",413848,1
"B1",413849,2
"B1",413850,9
"B1",413851,4
"B1",413852,2
"B1",413853,3
"B1",413854,4
"B1",413855,4
"B1",413856,8
"B1",413857,12
"B1",413858,4
"B1",413859,0
"B1",413860,6
"B1",413861,2
"B1",413862,14
"B1",413863,2
"B1",413864,4
"B1",413865,0
"B1",413866,1
"B1",413867,0
"B1",413868,6
"B1",413869,4
"B1",413870,5
"B1",413871,17
"B1",413872,5
"B1",413873,0
"B1",413874,2
"B1",413875,7
"B1",413876,0
"B1",413877,3
"B1",413878,1
"B1",413879,1
"B1",413880,9
"B1",413881,6
"B1",413882,4
"B1",413883,6
"B1",413884,3
"B1",413885,6
"B1",413886,2
"B1",413887,1
"B1",413888,9
"B1",413889,0
"B1",413890,11
"B1",413891,10
"B1",413892,12
"B1",413893,6
"B1",413894,3
"B1",413895,4
"B1",413896,23
"B1",413897,2
"B1",413898,14
"B1",413899,11
"B1",413900,18
"B1",413901,1
"B1",413902,2
"B1",413903,2
"B1",413904,1
"B1",413905,13
"B1",413906,1
"B1",413907,4
"B1",413908,5
"B1",413909,2
"B1",413910,11
"B1",413911,0
"B1",413912,7
"B1",413913,2
"B1",413914,6
"B1",413915,7
"B1",413916,14
"B1",413917,12
"B1",413918,10
"B1",413919,9
"B1",413920,20
"B1",413921,5
"B1",413922,15
"B1",413923,12
"B1",413924,7
"B1",413925,7
"B1",413926,19
"B1",413927,13
"B1",413928,4
"B1",413929,5
"B1",413930,6
"B1",413931,7
"B1",413932,0
"B1",413933,11
"B1",413934,10
"B1",413935,20
"B1",413936,5
"B1",413937,2
"B1",413938,5
"B1",413939,6
"B1",413940,11
"B1",413941,1
"B1",413942,15
"B1",413943,13
"B1",413944,7
"B1",413945,4
"B1",413946,0
"B1",413947,1
"B1",413948,1
"B1",413949,2
"B1",413950,3
"B1",413951,5
"B1",413952,13
"B1",413953,3
"B1",413954,22
"B1",413955,3
"B1",413956,26
"B1",413957,25
"B1",413958,0
"B1",413959,0
"B1",413960,1
"B1",413961,1
"B1",413962,0
"B1",413963,1
"B1",413964,21
"B1",413965,2
"B1",413966,7
"B1",413967,6
"B1",413968,0
"B1",413969,0
"B1",413970,0
"B1",413971,1
"B1",413972,3
"B1",413973,1
"B1",413974,7
"B1",413975,2
"B1",413976,3
"B1",413977,1
"B1",413978,3
"B1",413979,0
"B1",413980,0
"B1",413981,0
"B1",413982,2
"B1",413983,0
"B1",413984,0
"B1",413985,0
"B1",413986,0
"B1",413987,0
"B1",413988,2
"B1",413989,0
"B1",413990,0
"B1",413991,0
"B1",413992,3
"B1",413993,2
"B1",413994,5
"B1",413995,1
"B1",413996,1
"B1",413997,4
"B1",413998,2
"B1",413999,1
"B1",414000,1
"B1",414001,2
"B1",414002,3
"B1",414003,3
"B1",414004,1
"B1",414005,1
"B1",414006,3
"B1",414007,3
"B1",414008,1
"B1",414009,1
"B1",414010,2
"B1",414011,4
"B1",414012,2
"B1",414013,4
"B1",414014,2
"B1",414015,2
"B1",414016,1
"B1",414017,0
"B1",414018,0
"B1",414019,7
"B1",414020,2
"B1",414021,2
"B1",414022,0
"B1",414023,3
"B1",414024,1
"B1",414025,0
"B1",414026,0
"B1",414027,1
"B1",414028,0
