"founder","celltype","log2fc","n_cells","type_n","founder_n","blast"
"f477","Megakaryocytes",NA,0,3848,123,"B1"
"f478","Megakaryocytes",NA,0,3848,43,"B2"
"f479","Megakaryocytes",NA,0,3848,66,"B1"
"f480","Megakaryocytes",NA,0,3848,49,"B2"
"f481","Megakaryocytes",NA,0,3848,55,"B1"
"f482","Megakaryocytes",NA,0,3848,33,"B1"
"f483","Megakaryocytes",NA,0,3848,33,"B1"
"f484","Megakaryocytes",NA,0,3848,40,"B2"
"f485","Megakaryocytes",NA,0,3848,81,"B2"
"f486","Megakaryocytes",NA,0,3848,78,"B1"
"f487","Megakaryocytes",NA,0,3848,38,"B2"
"f488","Megakaryocytes",NA,4,3848,71,"B1"
"f489","Megakaryocytes",NA,0,3848,36,"B1"
"f490","Megakaryocytes",NA,0,3848,111,"B1"
"f491","Megakaryocytes",NA,8,3848,47,"B2"
"f492","Megakaryocytes",NA,0,3848,58,"B2"
"f493","Megakaryocytes",NA,0,3848,52,"B1"
"f494","Megakaryocytes",NA,0,3848,16,"B1"
"f495","Megakaryocytes",NA,0,3848,14,"B2"
"f496","Megakaryocytes",NA,0,3848,11,"B2"
"f497","Megakaryocytes",NA,0,3848,22,"B2"
"f498","Megakaryocytes",NA,0,3848,19,"B1"
"f499","Megakaryocytes",NA,0,3848,21,"B1"
"f500","Megakaryocytes",NA,0,3848,11,"B1"
"f501","Megakaryocytes",NA,0,3848,17,"B2"
"f502","Megakaryocytes",NA,0,3848,12,"B2"
"f503","Megakaryocytes",NA,0,3848,23,"B2"
"f504","Megakaryocytes",NA,0,3848,15,"B1"
"f505","Megakaryocytes",NA,0,3848,35,"B1"
"f506","Megakaryocytes",NA,0,3848,15,"B1"
"f507","Megakaryocytes",NA,0,3848,10,"B1"
"f508","Megakaryocytes",NA,0,3848,30,"B1"
"f509","Megakaryocytes",NA,0,3848,10,"B2"
"f510","Megakaryocytes",NA,0,3848,68,"B2"
"f511","Megakaryocytes",NA,0,3848,57,"B1"
"f512","Megakaryocytes",NA,0,3848,58,"B1"
"f513","Megakaryocytes",NA,0,3848,26,"B1"
"f514","Megakaryocytes",NA,0,3848,24,"B2"
"f515","Megakaryocytes",NA,0,3848,24,"B1"
"f516","Megakaryocytes",NA,0,3848,23,"B1"
"f517","Megakaryocytes",NA,0,3848,23,"B1"
"f518","Megakaryocytes",NA,0,3848,22,"B2"
"f519","Megakaryocytes",NA,0,3848,22,"B2"
"f520","Megakaryocytes",NA,0,3848,21,"B1"
"f521","Megakaryocytes",NA,0,3848,21,"B2"
"f522","Megakaryocytes",NA,0,3848,21,"B2"
"f523","Megakaryocytes",NA,0,3848,20,"B1"
"f524","Megakaryocytes",NA,0,3848,99,"B1"
"f525","Megakaryocytes",NA,0,3848,366,"B2"
"f526","Megakaryocytes",NA,0,3848,18,"B1"
"f527","Megakaryocytes",NA,0,3848,18,"B1"
"f528","Megakaryocytes",NA,0,3848,53,"B2"
"f529","Megakaryocytes",NA,0,3848,102,"B2"
"f530","Megakaryocytes",NA,0,3848,17,"B2"
"f531","Megakaryocytes",NA,0,3848,33,"B2"
"f532","Megakaryocytes",NA,1,3848,392,"B1"
"f533","Megakaryocytes",NA,0,3848,32,"B2"
"f534","Megakaryocytes",NA,0,3848,31,"B1"
"f535","Megakaryocytes",NA,0,3848,77,"B2"
"f536","Megakaryocytes",NA,0,3848,674,"B1"
"f537","Megakaryocytes",NA,0,3848,15,"B2"
"f538","Megakaryocytes",NA,0,3848,15,"B1"
"f539","Megakaryocytes",NA,0,3848,15,"B2"
"f540","Megakaryocytes",NA,0,3848,15,"B2"
"f541","Megakaryocytes",NA,0,3848,192,"B2"
"f542","Megakaryocytes",NA,0,3848,29,"B1"
"f543","Megakaryocytes",NA,0,3848,14,"B1"
"f544","Megakaryocytes",NA,0,3848,14,"B2"
"f545","Megakaryocytes",NA,0,3848,153,"B1"
"f546","Megakaryocytes",NA,0,3848,13,"B2"
"f547","Megakaryocytes",NA,0,3848,26,"B2"
"f548","Megakaryocytes",NA,0,3848,26,"B2"
"f549","Megakaryocytes",NA,0,3848,13,"B2"
"f550","Megakaryocytes",NA,0,3848,25,"B2"
"f551","Megakaryocytes",NA,0,3848,86,"B2"
"f552","Megakaryocytes",NA,0,3848,110,"B1"
"f553","Megakaryocytes",NA,0,3848,12,"B1"
"f554","Megakaryocytes",NA,0,3848,24,"B1"
"f555","Megakaryocytes",NA,0,3848,72,"B2"
"f556","Megakaryocytes",NA,0,3848,36,"B2"
"f557","Megakaryocytes",NA,0,3848,47,"B1"
"f558","Megakaryocytes",NA,0,3848,46,"B1"
"f559","Megakaryocytes",NA,0,3848,739,"B1"
"f560","Megakaryocytes",NA,0,3848,45,"B1"
"f561","Megakaryocytes",NA,0,3848,66,"B2"
"f562","Megakaryocytes",NA,0,3848,11,"B2"
"f563","Megakaryocytes",NA,0,3848,11,"B2"
"f564","Megakaryocytes",NA,0,3848,11,"B2"
"f565","Megakaryocytes",NA,0,3848,33,"B2"
"f566","Megakaryocytes",NA,0,3848,230,"B2"
"f567","Megakaryocytes",NA,0,3848,64,"B1"
"f568","Megakaryocytes",NA,0,3848,53,"B1"
"f569","Megakaryocytes",NA,0,3848,94,"B1"
"f570","Megakaryocytes",NA,0,3848,31,"B1"
"f571","Megakaryocytes",NA,0,3848,30,"B2"
"f572","Megakaryocytes",NA,0,3848,40,"B1"
"f573","Megakaryocytes",NA,0,3848,80,"B1"
"f574","Megakaryocytes",NA,0,3848,481,"B2"
"f575","Megakaryocytes",NA,0,3848,49,"B1"
"f576","Megakaryocytes",NA,1,3848,97,"B1"
"f577","Megakaryocytes",NA,0,3848,96,"B1"
"f578","Megakaryocytes",NA,0,3848,278,"B2"
"f579","Megakaryocytes",NA,0,3848,134,"B1"
"f580","Megakaryocytes",NA,4,3848,564,"B2"
"f581","Megakaryocytes",NA,0,3848,338,"B1"
"f582","Megakaryocytes",NA,0,3848,433,"B1"
"f583","Megakaryocytes",NA,0,3848,147,"B2"
"f584","Megakaryocytes",NA,0,3848,439,"B1"
"f585","Megakaryocytes",NA,0,3848,91,"B1"
"f586","Megakaryocytes",NA,0,3848,54,"B2"
"f587","Megakaryocytes",NA,0,3848,89,"B1"
"f588","Megakaryocytes",NA,0,3848,757,"B1"
"f589","Megakaryocytes",NA,0,3848,44,"B2"
"f590","Megakaryocytes",NA,0,3848,122,"B1"
"f591","Megakaryocytes",NA,0,3848,112,"B2"
"f592","Megakaryocytes",NA,0,3848,51,"B2"
"f593","Megakaryocytes",NA,0,3848,17,"B1"
"f594","Megakaryocytes",NA,0,3848,42,"B1"
"f595","Megakaryocytes",NA,0,3848,209,"B2"
"f596","Megakaryocytes",NA,0,3848,191,"B2"
"f597","Megakaryocytes",NA,0,3848,33,"B1"
"f598","Megakaryocytes",NA,0,3848,123,"B2"
"f599","Megakaryocytes",NA,0,3848,90,"B2"
"f600","Megakaryocytes",NA,0,3848,49,"B2"
"f601","Megakaryocytes",NA,0,3848,49,"B2"
"f602","Megakaryocytes",NA,0,3848,145,"B2"
"f603","Megakaryocytes",NA,0,3848,24,"B1"
"f604","Megakaryocytes",NA,0,3848,24,"B2"
"f605","Megakaryocytes",NA,0,3848,88,"B2"
"f606","Megakaryocytes",NA,0,3848,40,"B1"
"f607","Megakaryocytes",NA,0,3848,207,"B2"
"f608","Megakaryocytes",NA,0,3848,47,"B2"
"f609","Megakaryocytes",NA,0,3848,39,"B2"
"f610","Megakaryocytes",NA,0,3848,132,"B1"
"f611","Megakaryocytes",NA,0,3848,62,"B2"
"f612","Megakaryocytes",NA,0,3848,23,"B2"
"f613","Megakaryocytes",NA,0,3848,38,"B2"
"f614","Megakaryocytes",NA,0,3848,129,"B1"
"f615","Megakaryocytes",NA,0,3848,30,"B1"
"f616","Megakaryocytes",NA,0,3848,90,"B1"
"f617","Megakaryocytes",NA,0,3848,60,"B1"
"f618","Megakaryocytes",NA,0,3848,15,"B2"
"f619","Megakaryocytes",NA,0,3848,15,"B2"
"f620","Megakaryocytes",NA,0,3848,89,"B2"
"f621","Megakaryocytes",NA,0,3848,74,"B2"
"f622","Megakaryocytes",NA,0,3848,59,"B1"
"f623","Megakaryocytes",NA,1,3848,1074,"B1"
"f624","Megakaryocytes",NA,0,3848,51,"B2"
"f625","Megakaryocytes",NA,0,3848,29,"B1"
"f626","Megakaryocytes",NA,0,3848,65,"B2"
"f627","Megakaryocytes",NA,0,3848,194,"B2"
"f628","Megakaryocytes",NA,0,3848,313,"B2"
"f629","Megakaryocytes",NA,0,3848,71,"B2"
"f630","Megakaryocytes",NA,0,3848,183,"B2"
"f631","Megakaryocytes",NA,0,3848,28,"B1"
"f632","Megakaryocytes",NA,3,3848,280,"B2"
"f633","Megakaryocytes",NA,0,3848,28,"B2"
"f634","Megakaryocytes",NA,0,3848,14,"B2"
"f635","Megakaryocytes",NA,0,3848,69,"B1"
"f636","Megakaryocytes",NA,0,3848,55,"B1"
"f637","Megakaryocytes",NA,0,3848,48,"B2"
"f638","Megakaryocytes",NA,0,3848,61,"B1"
"f639","Megakaryocytes",NA,0,3848,67,"B1"
"f640","Megakaryocytes",NA,0,3848,548,"B1"
"f641","Megakaryocytes",NA,0,3848,20,"B2"
"f642","Megakaryocytes",NA,0,3848,20,"B2"
"f643","Megakaryocytes",NA,0,3848,20,"B2"
"f644","Megakaryocytes",NA,2,3848,657,"B2"
"f645","Megakaryocytes",NA,0,3848,99,"B1"
"f646","Megakaryocytes",NA,0,3848,46,"B1"
"f647","Megakaryocytes",NA,0,3848,59,"B1"
"f648","Megakaryocytes",NA,0,3848,98,"B1"
"f649","Megakaryocytes",NA,0,3848,13,"B1"
"f650","Megakaryocytes",NA,0,3848,13,"B2"
"f651","Megakaryocytes",NA,0,3848,13,"B2"
"f652","Megakaryocytes",NA,0,3848,71,"B2"
"f653","Megakaryocytes",NA,0,3848,51,"B1"
"f654","Megakaryocytes",NA,0,3848,19,"B1"
"f655","Megakaryocytes",NA,0,3848,120,"B2"
"f656","Megakaryocytes",NA,0,3848,138,"B1"
"f657","Megakaryocytes",NA,0,3848,144,"B1"
"f658","Megakaryocytes",NA,0,3848,25,"B1"
"f659","Megakaryocytes",NA,0,3848,162,"B2"
"f660","Megakaryocytes",NA,0,3848,68,"B1"
"f661","Megakaryocytes",NA,0,3848,191,"B1"
"f662","Megakaryocytes",NA,0,3848,191,"B2"
"f663","Megakaryocytes",NA,0,3848,43,"B2"
"f664","Megakaryocytes",NA,0,3848,49,"B2"
"f665","Megakaryocytes",NA,0,3848,140,"B1"
"f666","Megakaryocytes",NA,0,3848,18,"B2"
"f667","Megakaryocytes",NA,0,3848,42,"B1"
"f668","Megakaryocytes",NA,0,3848,12,"B2"
"f669","Megakaryocytes",NA,0,3848,42,"B1"
"f670","Megakaryocytes",NA,0,3848,30,"B1"
"f671","Megakaryocytes",NA,0,3848,12,"B2"
"f672","Megakaryocytes",NA,0,3848,12,"B2"
"f673","Megakaryocytes",NA,0,3848,12,"B2"
"f674","Megakaryocytes",NA,0,3848,101,"B1"
"f675","Megakaryocytes",NA,2,3848,385,"B1"
"f676","Megakaryocytes",NA,1,3848,35,"B1"
"f677","Megakaryocytes",NA,0,3848,29,"B1"
"f678","Megakaryocytes",NA,1,3848,98,"B2"
"f679","Megakaryocytes",NA,0,3848,213,"B1"
"f680","Megakaryocytes",NA,0,3848,118,"B1"
"f681","Megakaryocytes",NA,0,3848,101,"B1"
"f682","Megakaryocytes",NA,0,3848,28,"B1"
"f683","Megakaryocytes",NA,0,3848,28,"B2"
"f684","Megakaryocytes",NA,0,3848,95,"B1"
"f685","Megakaryocytes",NA,0,3848,61,"B1"
"f686","Megakaryocytes",NA,0,3848,304,"B1"
"f687","Megakaryocytes",NA,2,3848,270,"B1"
"f688","Megakaryocytes",NA,0,3848,22,"B2"
"f689","Megakaryocytes",NA,0,3848,99,"B2"
"f690","Megakaryocytes",NA,0,3848,76,"B1"
"f691","Megakaryocytes",NA,0,3848,38,"B2"
"f692","Megakaryocytes",NA,0,3848,81,"B2"
"f693","Megakaryocytes",NA,0,3848,140,"B1"
"f694","Megakaryocytes",NA,0,3848,193,"B1"
"f695","Megakaryocytes",NA,0,3848,16,"B2"
"f696","Megakaryocytes",NA,0,3848,16,"B1"
"f697","Megakaryocytes",NA,0,3848,117,"B2"
"f698","Megakaryocytes",NA,0,3848,106,"B1"
"f699","Megakaryocytes",NA,0,3848,100,"B1"
"f700","Megakaryocytes",NA,0,3848,21,"B1"
"f701","Megakaryocytes",NA,0,3848,21,"B2"
"f702","Megakaryocytes",NA,0,3848,94,"B2"
"f703","Megakaryocytes",NA,0,3848,99,"B1"
"f704","Megakaryocytes",NA,0,3848,260,"B2"
"f705","Megakaryocytes",NA,1,3848,254,"B1"
"f706","Megakaryocytes",NA,0,3848,57,"B2"
"f707","Megakaryocytes",NA,0,3848,439,"B2"
"f708","Megakaryocytes",NA,0,3848,98,"B2"
"f709","Megakaryocytes",NA,0,3848,36,"B1"
"f710","Megakaryocytes",NA,0,3848,36,"B1"
"f711","Megakaryocytes",NA,0,3848,77,"B1"
"f712","Megakaryocytes",NA,1,3848,432,"B2"
"f713","Megakaryocytes",NA,0,3848,380,"B2"
"f714","Megakaryocytes",NA,0,3848,30,"B2"
"f715","Megakaryocytes",NA,1,3848,215,"B1"
"f716","Megakaryocytes",NA,0,3848,265,"B1"
"f717","Megakaryocytes",NA,0,3848,45,"B2"
"f718","Megakaryocytes",NA,0,3848,55,"B1"
"f719","Megakaryocytes",NA,0,3848,15,"B2"
"f720","Megakaryocytes",NA,0,3848,145,"B2"
"f721","Megakaryocytes",NA,0,3848,159,"B1"
"f722","Megakaryocytes",NA,0,3848,109,"B1"
"f723","Megakaryocytes",NA,0,3848,74,"B1"
"f724","Megakaryocytes",NA,0,3848,64,"B1"
"f725","Megakaryocytes",NA,0,3848,108,"B1"
"f726","Megakaryocytes",NA,0,3848,44,"B1"
"f727","Megakaryocytes",NA,0,3848,39,"B1"
"f728","Megakaryocytes",NA,0,3848,272,"B1"
"f729","Megakaryocytes",NA,0,3848,34,"B1"
"f730","Megakaryocytes",NA,0,3848,29,"B1"
"f731","Megakaryocytes",NA,0,3848,29,"B2"
"f732","Megakaryocytes",NA,0,3848,29,"B2"
"f733","Megakaryocytes",NA,0,3848,29,"B2"
"f734","Megakaryocytes",NA,0,3848,87,"B2"
"f735","Megakaryocytes",NA,0,3848,53,"B1"
"f736","Megakaryocytes",NA,0,3848,24,"B1"
"f737","Megakaryocytes",NA,0,3848,182,"B1"
"f738","Megakaryocytes",NA,0,3848,91,"B2"
"f739","Megakaryocytes",NA,0,3848,62,"B1"
"f740","Megakaryocytes",NA,0,3848,19,"B1"
"f741","Megakaryocytes",NA,1,3848,236,"B1"
"f742","Megakaryocytes",NA,0,3848,174,"B1"
"f743","Megakaryocytes",NA,0,3848,47,"B1"
"f744","Megakaryocytes",NA,0,3848,14,"B1"
"f745","Megakaryocytes",NA,0,3848,42,"B2"
"f746","Megakaryocytes",NA,0,3848,42,"B1"
"f747","Megakaryocytes",NA,0,3848,126,"B1"
"f748","Megakaryocytes",NA,0,3848,14,"B2"
"f749","Megakaryocytes",NA,0,3848,56,"B2"
"f750","Megakaryocytes",NA,0,3848,191,"B2"
"f751","Megakaryocytes",NA,0,3848,79,"B2"
"f752","Megakaryocytes",NA,0,3848,23,"B1"
"f753","Megakaryocytes",NA,0,3848,32,"B2"
"f754","Megakaryocytes",NA,0,3848,309,"B1"
"f755","Megakaryocytes",NA,0,3848,104,"B2"
"f756","Megakaryocytes",NA,0,3848,113,"B1"
"f757","Megakaryocytes",NA,1,3848,63,"B1"
"f758","Megakaryocytes",NA,0,3848,18,"B2"
"f759","Megakaryocytes",NA,0,3848,18,"B2"
"f760","Megakaryocytes",NA,0,3848,18,"B2"
"f761","Megakaryocytes",NA,0,3848,27,"B1"
"f762","Megakaryocytes",NA,0,3848,108,"B2"
"f763","Megakaryocytes",NA,0,3848,54,"B1"
"f764","Megakaryocytes",NA,0,3848,58,"B1"
"f765","Megakaryocytes",NA,0,3848,49,"B1"
"f766","Megakaryocytes",NA,0,3848,93,"B2"
"f767","Megakaryocytes",NA,0,3848,62,"B1"
"f768","Megakaryocytes",NA,0,3848,367,"B1"
"f769","Megakaryocytes",NA,0,3848,287,"B1"
"f770","Megakaryocytes",NA,0,3848,344,"B1"
"f771","Megakaryocytes",NA,0,3848,44,"B1"
"f772","Megakaryocytes",NA,0,3848,13,"B2"
"f773","Megakaryocytes",NA,0,3848,26,"B2"
"f774","Megakaryocytes",NA,0,3848,39,"B1"
"f775","Megakaryocytes",NA,0,3848,13,"B2"
"f776","Megakaryocytes",NA,0,3848,26,"B2"
"f777","Megakaryocytes",NA,0,3848,69,"B1"
"f778","Megakaryocytes",NA,0,3848,299,"B1"
"f779","Megakaryocytes",NA,0,3848,98,"B1"
"f780","Megakaryocytes",NA,0,3848,51,"B2"
"f781","Megakaryocytes",NA,0,3848,17,"B2"
"f782","Megakaryocytes",NA,0,3848,72,"B2"
"f783","Megakaryocytes",NA,0,3848,131,"B2"
"f784","Megakaryocytes",NA,0,3848,38,"B1"
"f785","Megakaryocytes",NA,0,3848,76,"B2"
"f786","Megakaryocytes",NA,0,3848,59,"B1"
"f787","Megakaryocytes",NA,0,3848,476,"B1"
"f788","Megakaryocytes",NA,0,3848,101,"B1"
"f789","Megakaryocytes",NA,0,3848,42,"B1"
"f790","Megakaryocytes",NA,0,3848,88,"B1"
"f791","Megakaryocytes",NA,0,3848,46,"B1"
"f792","Megakaryocytes",NA,0,3848,25,"B2"
"f793","Megakaryocytes",NA,0,3848,50,"B1"
"f794","Megakaryocytes",NA,0,3848,41,"B1"
"f795","Megakaryocytes",NA,0,3848,229,"B1"
"f796","Megakaryocytes",NA,0,3848,94,"B1"
"f797","Megakaryocytes",NA,0,3848,49,"B2"
"f798","Megakaryocytes",NA,0,3848,102,"B1"
"f799","Megakaryocytes",NA,1,3848,57,"B2"
"f800","Megakaryocytes",NA,0,3848,16,"B1"
"f801","Megakaryocytes",NA,0,3848,28,"B1"
"f802","Megakaryocytes",NA,1,3848,104,"B2"
"f803","Megakaryocytes",NA,0,3848,24,"B1"
"f804","Megakaryocytes",NA,0,3848,48,"B1"
"f805","Megakaryocytes",NA,0,3848,40,"B1"
"f806","Megakaryocytes",NA,0,3848,20,"B2"
"f807","Megakaryocytes",NA,0,3848,119,"B1"
"f808","Megakaryocytes",NA,0,3848,71,"B2"
"f809","Megakaryocytes",NA,0,3848,134,"B1"
"f810","Megakaryocytes",NA,0,3848,47,"B1"
"f811","Megakaryocytes",NA,0,3848,39,"B1"
"f812","Megakaryocytes",NA,0,3848,74,"B2"
"f813","Megakaryocytes",NA,0,3848,35,"B2"
"f814","Megakaryocytes",NA,0,3848,101,"B1"
"f815","Megakaryocytes",NA,0,3848,31,"B1"
"f816","Megakaryocytes",NA,0,3848,58,"B1"
"f817","Megakaryocytes",NA,0,3848,58,"B2"
"f818","Megakaryocytes",NA,0,3848,174,"B2"
"f819","Megakaryocytes",NA,0,3848,256,"B1"
"f820","Megakaryocytes",NA,0,3848,57,"B1"
"f821","Megakaryocytes",NA,0,3848,110,"B1"
"f822","Megakaryocytes",NA,0,3848,53,"B1"
"f823","Megakaryocytes",NA,0,3848,87,"B1"
"f824","Megakaryocytes",NA,0,3848,34,"B1"
"f825","Megakaryocytes",NA,0,3848,15,"B2"
"f826","Megakaryocytes",NA,1,3848,255,"B1"
"f827","Megakaryocytes",NA,0,3848,15,"B2"
"f828","Megakaryocytes",NA,0,3848,15,"B1"
"f829","Megakaryocytes",NA,1,3848,30,"B1"
"f830","Megakaryocytes",NA,0,3848,15,"B2"
"f831","Megakaryocytes",NA,0,3848,41,"B2"
"f832","Megakaryocytes",NA,0,3848,171,"B2"
"f833","Megakaryocytes",NA,0,3848,26,"B1"
"f834","Megakaryocytes",NA,0,3848,37,"B2"
"f835","Megakaryocytes",NA,0,3848,133,"B1"
"f836","Megakaryocytes",NA,0,3848,650,"B2"
"f837","Megakaryocytes",NA,0,3848,59,"B2"
"f838","Megakaryocytes",NA,0,3848,22,"B2"
"f839","Megakaryocytes",NA,0,3848,121,"B1"
"f840","Megakaryocytes",NA,0,3848,22,"B2"
"f841","Megakaryocytes",NA,0,3848,22,"B2"
"f842","Megakaryocytes",NA,0,3848,102,"B1"
"f843","Megakaryocytes",NA,0,3848,131,"B2"
"f844","Megakaryocytes",NA,0,3848,178,"B1"
"f845","Megakaryocytes",NA,0,3848,47,"B2"
"f846","Megakaryocytes",NA,0,3848,65,"B2"
"f847","Megakaryocytes",NA,0,3848,54,"B1"
"f848","Megakaryocytes",NA,0,3848,18,"B2"
"f849","Megakaryocytes",NA,0,3848,18,"B1"
"f850","Megakaryocytes",NA,0,3848,218,"B1"
"f851","Megakaryocytes",NA,0,3848,25,"B1"
"f852","Megakaryocytes",NA,0,3848,25,"B1"
"f853","Megakaryocytes",NA,0,3848,50,"B2"
"f854","Megakaryocytes",NA,4,3848,64,"B2"
"f855","Megakaryocytes",NA,0,3848,60,"B1"
"f856","Megakaryocytes",NA,0,3848,21,"B1"
"f857","Megakaryocytes",NA,0,3848,14,"B2"
"f858","Megakaryocytes",NA,0,3848,28,"B2"
"f859","Megakaryocytes",NA,0,3848,56,"B2"
"f860","Megakaryocytes",NA,0,3848,14,"B2"
"f861","Megakaryocytes",NA,0,3848,66,"B2"
"f862","Megakaryocytes",NA,0,3848,38,"B2"
"f863","Megakaryocytes",NA,0,3848,38,"B2"
"f864","Megakaryocytes",NA,0,3848,131,"B2"
"f865","Megakaryocytes",NA,0,3848,193,"B2"
"f866","Megakaryocytes",NA,0,3848,24,"B1"
"f867","Megakaryocytes",NA,0,3848,24,"B1"
"f868","Megakaryocytes",NA,0,3848,48,"B1"
"f869","Megakaryocytes",NA,0,3848,58,"B1"
"f870","Megakaryocytes",NA,0,3848,34,"B2"
"f871","Megakaryocytes",NA,0,3848,44,"B2"
"f872","Megakaryocytes",NA,0,3848,27,"B2"
"f873","Megakaryocytes",NA,0,3848,57,"B2"
"f874","Megakaryocytes",NA,0,3848,248,"B2"
"f875","Megakaryocytes",NA,1,3848,164,"B2"
"f876","Megakaryocytes",NA,0,3848,40,"B1"
"f877","Megakaryocytes",NA,0,3848,20,"B1"
"f878","Megakaryocytes",NA,0,3848,63,"B1"
"f879","Megakaryocytes",NA,0,3848,1016,"B1"
"f880","Megakaryocytes",NA,0,3848,46,"B2"
"f881","Megakaryocytes",NA,0,3848,187,"B1"
"f882","Megakaryocytes",NA,0,3848,49,"B1"
"f883","Megakaryocytes",NA,1,3848,137,"B1"
"f884","Megakaryocytes",NA,0,3848,140,"B1"
"f885","Megakaryocytes",NA,0,3848,26,"B2"
"f886","Megakaryocytes",NA,0,3848,52,"B2"
"f887","Megakaryocytes",NA,0,3848,26,"B2"
"f888","Megakaryocytes",NA,0,3848,39,"B1"
"f889","Megakaryocytes",NA,0,3848,554,"B1"
"f890","Megakaryocytes",NA,0,3848,230,"B1"
"f891","Megakaryocytes",NA,0,3848,42,"B1"
"f892","Megakaryocytes",NA,0,3848,439,"B2"
"f893","Megakaryocytes",NA,0,3848,16,"B2"
"f894","Megakaryocytes",NA,0,3848,35,"B2"
"f895","Megakaryocytes",NA,0,3848,19,"B1"
"f896","Megakaryocytes",NA,0,3848,19,"B1"
"f897","Megakaryocytes",NA,0,3848,19,"B1"
"f898","Megakaryocytes",NA,0,3848,19,"B2"
"f899","Megakaryocytes",NA,0,3848,19,"B1"
"f900","Megakaryocytes",NA,0,3848,209,"B2"
"f901","Megakaryocytes",NA,0,3848,60,"B2"
"f902","Megakaryocytes",NA,0,3848,22,"B1"
"f903","Megakaryocytes",NA,0,3848,22,"B2"
"f904","Megakaryocytes",NA,0,3848,113,"B1"
"f905","Megakaryocytes",NA,0,3848,47,"B2"
"f906","Megakaryocytes",NA,0,3848,50,"B2"
"f907","Megakaryocytes",NA,0,3848,50,"B1"
"f908","Megakaryocytes",NA,0,3848,178,"B2"
"f909","Megakaryocytes",NA,0,3848,78,"B1"
"f910","Megakaryocytes",NA,0,3848,215,"B1"
"f911","Megakaryocytes",NA,0,3848,28,"B2"
"f912","Megakaryocytes",NA,0,3848,140,"B1"
"f913","Megakaryocytes",NA,0,3848,56,"B2"
"f914","Megakaryocytes",NA,0,3848,37,"B1"
"f915","Megakaryocytes",NA,0,3848,46,"B1"
"f916","Megakaryocytes",NA,0,3848,49,"B1"
"f917","Megakaryocytes",NA,0,3848,49,"B2"
"f918","Megakaryocytes",NA,0,3848,113,"B1"
"f919","Megakaryocytes",NA,0,3848,58,"B1"
"f920","Megakaryocytes",NA,0,3848,125,"B2"
"f921","Megakaryocytes",NA,0,3848,73,"B2"
"f922","Megakaryocytes",NA,0,3848,21,"B1"
"f923","Megakaryocytes",NA,0,3848,42,"B2"
"f924","Megakaryocytes",NA,0,3848,18,"B1"
"f925","Megakaryocytes",NA,0,3848,18,"B1"
"f926","Megakaryocytes",NA,0,3848,18,"B2"
"f927","Megakaryocytes",NA,0,3848,18,"B2"
"f928","Megakaryocytes",NA,0,3848,18,"B2"
"f929","Megakaryocytes",NA,0,3848,39,"B2"
"f930","Megakaryocytes",NA,0,3848,15,"B1"
"f931","Megakaryocytes",NA,0,3848,15,"B1"
"f932","Megakaryocytes",NA,0,3848,24,"B1"
"f933","Megakaryocytes",NA,0,3848,39,"B2"
"f934","Megakaryocytes",NA,0,3848,15,"B2"
"f935","Megakaryocytes",NA,0,3848,39,"B2"
"f936","Megakaryocytes",NA,0,3848,581,"B2"
"f937","Megakaryocytes",NA,0,3848,477,"B2"
"f938","Megakaryocytes",NA,0,3848,409,"B2"
"f939","Megakaryocytes",NA,0,3848,38,"B1"
"f940","Megakaryocytes",NA,0,3848,70,"B1"
"f941","Megakaryocytes",NA,0,3848,35,"B2"
"f942","Megakaryocytes",NA,0,3848,32,"B2"
"f943","Megakaryocytes",NA,0,3848,81,"B1"
"f944","Megakaryocytes",NA,0,3848,179,"B1"
"f945","Megakaryocytes",NA,0,3848,23,"B1"
"f946","Megakaryocytes",NA,0,3848,2353,"B1"
"f947","Megakaryocytes",NA,0,3848,51,"B2"
"f948","Megakaryocytes",NA,0,3848,34,"B2"
"f949","Megakaryocytes",NA,0,3848,17,"B2"
"f950","Megakaryocytes",NA,3,3848,1545,"B1"
"f951","Megakaryocytes",NA,0,3848,278,"B2"
"f952","Megakaryocytes",NA,0,3848,25,"B1"
"f953","Megakaryocytes",NA,0,3848,72,"B2"
"f954","Megakaryocytes",NA,0,3848,440,"B2"
"f955","Megakaryocytes",NA,0,3848,436,"B1"
"f956","Megakaryocytes",NA,0,3848,33,"B1"
"f957","Megakaryocytes",NA,0,3848,22,"B1"
"f958","Megakaryocytes",NA,0,3848,233,"B1"
"f959","Megakaryocytes",NA,0,3848,52,"B2"
"f960","Megakaryocytes",NA,0,3848,585,"B1"
"f961","Megakaryocytes",NA,0,3848,245,"B2"
"f962","Megakaryocytes",NA,2,3848,185,"B2"
"f963","Megakaryocytes",NA,0,3848,68,"B1"
"f964","Megakaryocytes",NA,0,3848,163,"B1"
"f965","Megakaryocytes",NA,0,3848,19,"B2"
"f966","Megakaryocytes",NA,0,3848,19,"B2"
"f967","Megakaryocytes",NA,1,3848,19,"B2"
"f968","Megakaryocytes",NA,0,3848,62,"B1"
"f969","Megakaryocytes",NA,2,3848,633,"B1"
"f970","Megakaryocytes",NA,2,3848,148,"B1"
"f971","Megakaryocytes",NA,0,3848,94,"B1"
"f972","Megakaryocytes",NA,1,3848,260,"B2"
"f973","Megakaryocytes",NA,0,3848,107,"B2"
"f974","Megakaryocytes",NA,0,3848,16,"B1"
